urdb_rate_id,urdb_rate_id_new
539f72a0ec4f024411ecf385,539f72a0ec4f024411ecf385
539fb8e5ec4f024bc1dc1c67,539fb8e5ec4f024bc1dc1c67
539fca38ec4f024d2f53f96a,539fca38ec4f024d2f53f96a
539fb65eec4f024bc1dbff61,67058cdbe09158a5080a9f30
56462cc15457a3b05c85a257,56462cc15457a3b05c85a257
56462c185457a3b05c85a256,56462c185457a3b05c85a256
539fcb23ec4f024d2f540328,539fcb23ec4f024d2f540328
539f71a3ec4f024411ece811,539f71a3ec4f024411ece811
539fc07fec4f024c27d89d07,67e5b217f8390f1d08040af2
53b193675257a3ca58ce10df,53b193675257a3ca58ce10df
539fc14aec4f024c27d8a58f,539fc14aec4f024c27d8a58f
539fca3aec4f024d2f53f9d6,539fca3aec4f024d2f53f9d6
539fca73ec4f024d2f53fbe8,539fca73ec4f024d2f53fbe8
539fb972ec4f024bc1dc22ef,539fca73ec4f024d2f53fbe8
539f6f87ec4f024411eccf85,539f6f87ec4f024411eccf85
539fca26ec4f024d2f53f88a,539fca26ec4f024d2f53f88a
539fc7f1ec4f024d2f53e19e,539fc7f1ec4f024d2f53e19e
539fc941ec4f024d2f53ef72,539fc941ec4f024d2f53ef72
539f734aec4f024411ecfb27,539f734aec4f024411ecfb27
539fb436ec4f024bc1dbe709,539fb436ec4f024bc1dbe709
539fc977ec4f024d2f53f1ea,539fc977ec4f024d2f53f1ea
539fcb21ec4f024d2f5402aa,539fcb21ec4f024d2f5402aa
539f764eec4f024411ed1dc3,539fc977ec4f024d2f53f1ea
583ca99c5457a3c14a012524,62e17b6387d727456d6196fa
5ccb2b6e5457a30c4ae327dc,66885a32a67d28ea030585a9
5e611a915457a3cf56019406,5e611a915457a3cf56019406
539f7408ec4f024411ed03b1,539f7408ec4f024411ed03b1
