urdb_rate_id,urdb_rate_id_new
539f6a8fec4f024411ec9199,539f6a8fec4f024411ec9199
539fbdc9ec4f024c27d87f87,539fbdc9ec4f024c27d87f87
594807215457a3563175d08a,594807215457a3563175d08a
5d8cde2d5457a3f25e1dcd3e,67bcc01d2d5615df800a181d
5d406b275457a3dc65dc8c3b,6802df1a6c1aa347200180ca
5d3097aa5457a34e6abef217,67bf2b23defa2cd03006bfb3
5bc7a16a5457a3ef6b3b43ec,5bc7a16a5457a3ef6b3b43ec
5bd757f05457a36838287d4c,5bd757f05457a36838287d4c
5d68262f5457a3593cc68cdc,66394a04a64ecf24660befe8
5d8e4b7c5457a3810a1dcd3e,66ba6d5b9f107b795a0f6457
5cd1da1b5457a3ca2754e9d1,67b3b7264beb07f0d40cb9e8
5d30b1905457a3666abef219,5d30b1905457a3666abef219
5cd1fec25457a3c62754e9d2,67b7813b68be0da29d0777a4
