urdb_rate_id,urdb_rate_id_new
539fb822ec4f024bc1dc137b,6527241ae81e9ecdbb008aca
539f6badec4f024411ec9fc1,539f6badec4f024411ec9fc1
539fcafcec4f024d2f540136,539fcafcec4f024d2f540136
53ff53655257a3e70b0b484d,53ff53655257a3e70b0b484d
539f6c68ec4f024411eca91f,53bb081eec4f02219c5314e3
539fb469ec4f024bc1dbe941,539fb469ec4f024bc1dbe941
53a1eb6e5257a3af0c07774b,53a1eb6e5257a3af0c07774b
53a1ebe75257a3c308077752,53a1ebe75257a3c308077752
539f71c5ec4f024411ecea2b,539f71c5ec4f024411ecea2b
539fbddbec4f024c27d8804d,539fbddbec4f024c27d8804d
539fb88bec4f024bc1dc187f,539fb88bec4f024bc1dc187f
539fc89aec4f024d2f53e8a0,539fc89aec4f024d2f53e8a0
539fb796ec4f024bc1dc0d79,539fb796ec4f024bc1dc0d79
539f759dec4f024411ed15ed,539f759dec4f024411ed15ed
539f7529ec4f024411ed10f1,539f7529ec4f024411ed10f1
53a9d3a65257a357342c8967,53a9d3a65257a357342c8967
539f6f65ec4f024411eccdc9,539f6f65ec4f024411eccdc9
562129355457a38756a988fe,562129355457a38756a988fe
539fbee9ec4f024c27d88b93,539fbee9ec4f024c27d88b93
539fc285ec4f024c27d8b275,539fc285ec4f024c27d8b275
55a3ebf25457a31a087fe132,55a3ebf25457a31a087fe132
53c5507d5257a33424aa08ca,53c5507d5257a33424aa08ca
5629676c5457a3fa06418740,5629676c5457a3fa06418740
53a9aaef5257a3212f2c8967,53a9aaef5257a3212f2c8967
539f7117ec4f024411ece221,539f7117ec4f024411ece221
539f6cc6ec4f024411ecadc1,539f6cc6ec4f024411ecadc1
539fb62cec4f024bc1dbfd51,539fb62cec4f024bc1dbfd51
539f703eec4f024411ecd7c3,539fb4f3ec4f024bc1dbef33
539f6edfec4f024411ecc7d7,539f6edfec4f024411ecc7d7
539fb58fec4f024bc1dbf6a7,539fb58fec4f024bc1dbf6a7
53a9db155257a3fc302c896b,53a9db155257a3fc302c896b
539fbf90ec4f024c27d8930f,539fbf90ec4f024c27d8930f
539f6ddcec4f024411ecbb1b,539f6ddcec4f024411ecbb1b
539fc83bec4f024d2f53e430,539fc83bec4f024d2f53e430
539fcb59ec4f024d2f5404d0,539fcb59ec4f024d2f5404d0
53a988d25257a3b92e2c8965,53a988d25257a3b92e2c8965
539f7391ec4f024411ecfe3b,539fcb11ec4f024d2f540262
539f722dec4f024411ecee7f,539f722dec4f024411ecee7f
53a8968e5257a39513e58e73,53a8968e5257a39513e58e73
539fc4eeec4f024c27d8cbff,539fc4eeec4f024c27d8cbff
539fc3a1ec4f024c27d8be49,539fc3a1ec4f024c27d8be49
54b81da15357a363214be8fc,539f725fec4f024411ecf09b
539fbe44ec4f024c27d8848d,539fbe44ec4f024c27d8848d
53a9a5c05257a3fc2e2c8969,53a9a5c05257a3fc2e2c8969
5ea04b655457a3405d749fa2,646f92d2873ed064b809b68c
539fc1a8ec4f024c27d8a9a3,539fc1a8ec4f024c27d8a9a3
5ece818c5457a3724c8a9bd7,5ece818c5457a3724c8a9bd7
5a99c5785457a3dc18a199a0,5a99c5785457a3dc18a199a0
