urdb_rate_id,urdb_rate_id_new
539f74b2ec4f024411ed0b27,539fbdb7ec4f024c27d87ee5
539f6ca7ec4f024411ecac6d,539f6ca7ec4f024411ecac6d
539f74d3ec4f024411ed0cc5,539f74d3ec4f024411ed0cc5
539f7428ec4f024411ed050d,539f7428ec4f024411ed050d
539fb70fec4f024bc1dc07c5,539fb70fec4f024bc1dc07c5
539fc37cec4f024c27d8bc99,539fc37cec4f024c27d8bc99
539fc829ec4f024d2f53e372,539fc829ec4f024d2f53e372
539fc044ec4f024c27d89a63,539fc044ec4f024c27d89a63
5629516c5457a3b556418740,5629516c5457a3b556418740
53bf03605257a31c23b4b9fa,53e12c5d5257a38d7f2871db
53e12c5d5257a38d7f2871db,53e12c5d5257a38d7f2871db
539f71b5ec4f024411ece971,678818702f3fded9c103dfce
539fbed8ec4f024c27d88b0d,53e12c5d5257a38d7f2871db
56295f1f5457a3b22c418740,56295f1f5457a3b22c418740
56295a5d5457a3ab75418740,56295a5d5457a3ab75418740
56295dfd5457a32329418740,56295dfd5457a32329418740
56295d9b5457a3b713418740,56295d9b5457a3b713418740
539fb93eec4f024bc1dc2051,539fb93eec4f024bc1dc2051
539f6f98ec4f024411ecd031,539f6f98ec4f024411ecd031
539f6c78ec4f024411ecaa0f,539f7117ec4f024411ece235
539f6d6dec4f024411ecb5b7,539f7117ec4f024411ece235
55e474b85457a36e738e8005,539fc75bec4f024d2f53db0a
55956ef05457a3810fce826d,539f761bec4f024411ed1b89
53a1e9bb5257a3c308077751,53a1e9bb5257a3c308077751
5b31611f5457a3c2118367be,5b31611f5457a3c2118367be
5ccb2b6e5457a30c4ae327dc,66885a32a67d28ea030585a9
5e611a915457a3cf56019406,5e611a915457a3cf56019406
539f7539ec4f024411ed1191,539f7539ec4f024411ed1191
