urdb_rate_id,urdb_rate_id_new
5cddc2195457a39f2840c5d2,5cddc2195457a39f2840c5d2
539f7171ec4f024411ece5c5,539f7171ec4f024411ece5c5
539f6a9eec4f024411ec9237,539f6a9eec4f024411ec9237
539fc3c6ec4f024c27d8bfdb,539fc3c6ec4f024c27d8bfdb
5cdef2c65457a3887540c5d6,5cdef2c65457a3887540c5d6
5cdeefab5457a3027a40c5d3,5cdeefab5457a3027a40c5d3
5cddbfd25457a3552d40c5d6,5cddbfd25457a3552d40c5d6
539fbf90ec4f024c27d892fd,539fbf90ec4f024c27d892fd
539fc7dfec4f024d2f53e0d2,539fc7dfec4f024d2f53e0d2
539fc023ec4f024c27d89927,539fc023ec4f024c27d89927
539fb91aec4f024bc1dc1e9d,539fb91aec4f024bc1dc1e9d
539f70e6ec4f024411ece011,539f70e6ec4f024411ece011
5cdf06985457a3887540c5d7,5cdf06985457a3887540c5d7
5cdee9885457a3887540c5d4,5cdee9885457a3887540c5d4
539f6c87ec4f024411ecaac3,6877dda872cfb889f409adc8
539f6e8eec4f024411ecc3ed,539f7391ec4f024411ecfe5d
539fb6daec4f024bc1dc0559,539fc138ec4f024c27d8a4db
5b76e5c85457a36d4baf0aec,5b76e5c85457a36d4baf0aec
5b76f4c45457a35908af0aea,5b76f4c45457a35908af0aea
558d7bc45457a33c248b4567,558d7bc45457a33c248b4567
558d7ec65457a33a248b4569,558d7ec65457a33a248b4569
539fc15dec4f024c27d8a615,539fc15dec4f024c27d8a615
539fc83cec4f024d2f53e448,539fc83cec4f024d2f53e448
539fbe7eec4f024c27d8871d,539fbe7eec4f024c27d8871d
5cdeeb235457a3ff7a40c5d2,5cdeeb235457a3ff7a40c5d2
5da604535457a3ae416dbecf,67e5b3cfbcf73241f80f6e10
539f6eceec4f024411ecc6fd,539f6eceec4f024411ecc6fd
5b16ad435457a39827ce813b,5b16ad435457a39827ce813b
539fbcbdec4f024c27d87373,539fcb45ec4f024d2f54042a
539f6febec4f024411ecd413,539fca14ec4f024d2f53f80c
539fb8d3ec4f024bc1dc1bd1,539fb8d3ec4f024bc1dc1bd1
53e102ad5257a36c7e2871db,53e102ad5257a36c7e2871db
539fb93dec4f024bc1dc2013,539fb93dec4f024bc1dc2013
539fcb45ec4f024d2f540414,539fcb45ec4f024d2f540414
539fc4b5ec4f024c27d8c9d9,539fc4b5ec4f024c27d8c9d9
53e0fbf55257a3d57c2871dd,53e0fbf55257a3d57c2871dd
5a022c745457a39503be362d,5a022c745457a39503be362d
5a022ce95457a3d507be362c,5a022ce95457a3d507be362c
5cddca715457a3603f40c5d1,5cddca715457a3603f40c5d1
5e8e10ec5457a3900a5cdabe,687052c2f267e435070f2920
5da776775457a35d146dbecf,5da776775457a35d146dbecf
5ef9f6975457a3e37a8a6604,5ef9f6975457a3e37a8a6604
5cdc8a655457a3e86a40c5d8,67914c28cbf99770e30b927e
5d9cf57a5457a31714598dcd,6776c98461a1a975150ff37e
5d55886c5457a3221535a087,5d55886c5457a3221535a087
58b0df665457a3891d04913c,66a9480f6349333bbc0aa5a3
