urdb_rate_id,urdb_rate_id_new
539fc284ec4f024c27d8b25b,539fc284ec4f024c27d8b25b
539fb60aec4f024bc1dbfc1b,539fb60aec4f024bc1dbfc1b
539f6f98ec4f024411ecd00b,65496a217a0780a3360a28ee
539fc4a4ec4f024c27d8c933,539fc4a4ec4f024c27d8c933
539fb413ec4f024bc1dbe59b,539fb413ec4f024bc1dbe59b
539f7326ec4f024411ecf90f,539f7326ec4f024411ecf90f
539fba20ec4f024bc1dc2a61,539fba20ec4f024bc1dc2a61
53a34f175257a301270add33,53a34f175257a301270add33
539f722eec4f024411eceed1,539f722eec4f024411eceed1
539f729eec4f024411ecf2d3,539f729eec4f024411ecf2d3
539fca00ec4f024d2f53f782,539fca00ec4f024d2f53f782
539f71faec4f024411ecec35,539f71faec4f024411ecec35
539fbd14ec4f024c27d87783,539fbd14ec4f024c27d87783
560d96025457a39d5a8b4568,560d96025457a39d5a8b4568
539f7338ec4f024411ecfa47,539f7338ec4f024411ecfa47
539fbdc9ec4f024c27d87f81,539fbdc9ec4f024c27d87f81
539f702eec4f024411ecd6d7,539f702eec4f024411ecd6d7
539f6b92ec4f024411ec9eb7,539f6b92ec4f024411ec9eb7
539fba43ec4f024bc1dc2bb1,539fba43ec4f024bc1dc2bb1
539f6af8ec4f024411ec966f,539f6af8ec4f024411ec966f
539f73d3ec4f024411ed00f5,539f73d3ec4f024411ed00f5
539f6c49ec4f024411eca7cf,539f6c49ec4f024411eca7cf
539f701eec4f024411ecd6bf,539f701eec4f024411ecd6bf
539f7250ec4f024411ecf061,539f7250ec4f024411ecf061
539f75c3ec4f024411ed1795,539f75c3ec4f024411ed1795
539f6eefec4f024411ecc81f,539f6eefec4f024411ecc81f
539f6b44ec4f024411ec9ad9,539f6b44ec4f024411ec9ad9
539f6a70ec4f024411ec8f53,539f6a70ec4f024411ec8f53
539f6d8bec4f024411ecb739,539f6d8bec4f024411ecb739
539fbdebec4f024c27d8807b,539fbdebec4f024c27d8807b
539fba43ec4f024bc1dc2bab,539fba43ec4f024bc1dc2bab
539f7081ec4f024411ecdb35,539f7081ec4f024411ecdb35
539f73d4ec4f024411ed0165,539fb6a4ec4f024bc1dc02c7
539f70e6ec4f024411ece001,539f70e6ec4f024411ece001
539fb468ec4f024bc1dbe8ef,539fb468ec4f024bc1dbe8ef
55a52e6c5457a3e65f7fe133,55a52e6c5457a3e65f7fe133
539fb536ec4f024bc1dbf20f,539fb536ec4f024bc1dbf20f
5647adbb5457a3023885a255,5647adbb5457a3023885a255
5647b0595457a3fe3785a255,5647b0595457a3fe3785a255
54f74fe45357a39f251cbccf,54f74fe45357a39f251cbccf
54f74bbb5357a3c8251cbcd0,54f74bbb5357a3c8251cbcd0
539f6e3bec4f024411ecbfb1,539f6e3bec4f024411ecbfb1
539fc9ffec4f024d2f53f730,539fc9ffec4f024d2f53f730
539fc0b5ec4f024c27d89f53,539fc0b5ec4f024c27d89f53
55e08d025457a35819687723,55e08d025457a35819687723
539fbe44ec4f024c27d88467,539fbe44ec4f024c27d88467
539f6c87ec4f024411ecaa95,539f6c87ec4f024411ecaa95
539fc216ec4f024c27d8adf7,539fc216ec4f024c27d8adf7
539fc3d8ec4f024c27d8c079,539fc3d8ec4f024c27d8c079
539fc3d9ec4f024c27d8c0df,539fc3d9ec4f024c27d8c0df
539fc9b1ec4f024d2f53f43c,539fc9b1ec4f024d2f53f43c
55a515125457a3e65f7fe132,55a515125457a3e65f7fe132
539f6e8dec4f024411ecc387,539f6e8dec4f024411ecc387
539fc2afec4f024c27d8b417,539fc2afec4f024c27d8b417
55a514ab5457a316457fe132,55a514ab5457a316457fe132
539fc92eec4f024d2f53eeb6,539fc92eec4f024d2f53eeb6
539f6accec4f024411ec943d,539f6accec4f024411ec943d
5cd3415b5457a3fc7154e9d2,5cd341b85457a3fc7154e9d3
5cd5a7275457a3b63e54e9d1,67cf3302ef8f02942e0586be
5d4affc15457a3943addb2db,5d4affc15457a3943addb2db
5cd49fa45457a3c83d54e9db,6393926c2b8031585e0991c4
