urdb_rate_id,urdb_rate_id_new
539f6e6dec4f024411ecc283,539f6e6dec4f024411ecc283
539fbe90ec4f024c27d88807,539fbe90ec4f024c27d88807
55c4e9435457a37b7de28f88,55c4e9435457a37b7de28f88
539f6e4cec4f024411ecc0fb,539f6e4cec4f024411ecc0fb
55a3e0dc5457a3a5237fe132,55a3e0dc5457a3a5237fe132
539fca4fec4f024d2f53faa0,539fca4fec4f024d2f53faa0
539f760aec4f024411ed1afd,539f760aec4f024411ed1afd
539f70b4ec4f024411ecddb7,539f70b4ec4f024411ecddb7
53a439825257a372488d8cf1,53a439825257a372488d8cf1
539f6aacec4f024411ec929f,539f6aacec4f024411ec929f
539fb55bec4f024bc1dbf3ef,539fb55bec4f024bc1dbf3ef
55a40f4f5457a3a8237fe132,55a40f4f5457a3a8237fe132
539fbf7cec4f024c27d891d3,539fc75bec4f024d2f53db3a
539fb7dcec4f024bc1dc1067,539fb7dcec4f024bc1dc1067
5d80fc2d5457a3af44d27e5e,6875ecd43985c930dc0f2e18
5b1b020b5457a3a35ace813d,5b1b020b5457a3a35ace813d
5d794dc45457a36a797db2ea,6882bc816fb46106090cf021
5d828df15457a3db05d27e5e,666720a23b8e3f6cc10e316d
5963ede55457a385144c9f92,5964d9025457a3863c4c9f92
5d83cbf65457a31d50d27e5e,67dd7335b7cf7ff74f0ad6aa
5d9262255457a36a1961b9f6,66aa601d6d0bab9ceb0d303f
5c40b5fc5457a3e7571482c5,5c40b5fc5457a3e7571482c5
5d80fcee5457a3a53dd27e5f,6877653c2ca1aaf77b0ade4e
