urdb_rate_id,urdb_rate_id_new
53b300f35257a3dd75050f9a,53b300f35257a3dd75050f9a
539fbfebec4f024c27d896e3,539fbfebec4f024c27d896e3
560d9eb95457a3895a8b4568,560d9eb95457a3895a8b4568
539fb55bec4f024bc1dbf3f1,539fb55bec4f024bc1dbf3f1
539fbccfec4f024c27d8741f,539fbccfec4f024c27d8741f
539fb48bec4f024bc1dbeabf,539fbccfec4f024c27d8741f
539f71faec4f024411ecec61,539f71faec4f024411ecec61
539fb6c8ec4f024bc1dc0481,539fb6c8ec4f024bc1dc0481
539fb93eec4f024bc1dc2075,539fb93eec4f024bc1dc2075
539fc4dbec4f024c27d8cb37,539fc4dbec4f024c27d8cb37
539fb823ec4f024bc1dc13d3,539fb823ec4f024bc1dc13d3
5b0451fe5457a3017a0b0e3a,5b0451fe5457a3017a0b0e3a
539fb3efec4f024bc1dbe3d3,539fb3efec4f024bc1dbe3d3
539f6a34ec4f024411ec8ccb,539f6a34ec4f024411ec8ccb
539f704fec4f024411ecd87b,539f704fec4f024411ecd87b
539f7106ec4f024411ece13d,539f7106ec4f024411ece13d
539fbcaeec4f024c27d87301,539fbcaeec4f024c27d87301
539fc863ec4f024d2f53e62c,539fc863ec4f024d2f53e62c
560c2b835457a3666cefa9fe,560c2b835457a3666cefa9fe
560c2a435457a3976aefa9fe,560c2a435457a3976aefa9fe
539f6af8ec4f024411ec965f,539f6af8ec4f024411ec965f
539fc101ec4f024c27d8a241,539fc101ec4f024c27d8a241
539fb57dec4f024bc1dbf56f,539fb57dec4f024bc1dbf56f
539f6cb7ec4f024411ecad8b,539f6cb7ec4f024411ecad8b
539fb5e6ec4f024bc1dbfa53,539fb5e6ec4f024bc1dbfa53
539fb61aec4f024bc1dbfc87,539fb61aec4f024bc1dbfc87
539fb63eec4f024bc1dbfe25,539fb63eec4f024bc1dbfe25
539fc334ec4f024c27d8b9ef,539fc334ec4f024c27d8b9ef
539f6acbec4f024411ec940d,539f6acbec4f024411ec940d
539f72f3ec4f024411ecf6e7,539f72f3ec4f024411ecf6e7
539fc37cec4f024c27d8bc77,539fc37cec4f024c27d8bc77
539f6a0aec4f024411ec8acd,539fc7a6ec4f024d2f53ddfe
539fc7a6ec4f024d2f53ddfe,539fc7a6ec4f024d2f53ddfe
539f6c2bec4f024411eca631,539f6c2bec4f024411eca631
539f70f5ec4f024411ece06b,539f70f5ec4f024411ece06b
5b71e71b5457a3db79af0aea,5b71e71b5457a3db79af0aea
539fc272ec4f024c27d8b1f9,539fc272ec4f024c27d8b1f9
539fc8d0ec4f024d2f53ea72,539fc8d0ec4f024d2f53ea72
539fc184ec4f024c27d8a7eb,539fc184ec4f024c27d8a7eb
539f737eec4f024411ecfd89,539f737eec4f024411ecfd89
539f73a1ec4f024411ecfe99,539fc184ec4f024c27d8a7eb
539f6f21ec4f024411ecca81,539f6f21ec4f024411ecca81
539fbfe8ec4f024c27d8963f,539fbfe8ec4f024c27d8963f
539f7418ec4f024411ed0465,539f7418ec4f024411ed0465
539fbcaeec4f024c27d872f1,539fbcaeec4f024c27d872f1
539fba9cec4f024bc1dc2fbd,539fba9cec4f024bc1dc2fbd
539fbf20ec4f024c27d88de1,539fbf20ec4f024c27d88de1
5b27dae15457a30764e5d862,5b27dae15457a30764e5d862
539fba7aec4f024bc1dc2e45,539fba7aec4f024bc1dc2e45
539fcb23ec4f024d2f540302,539fcb23ec4f024d2f540302
539f721aec4f024411eced89,539f721aec4f024411eced89
539f6d0bec4f024411ecb129,539f6d0bec4f024411ecb129
539f74e5ec4f024411ed0db5,539f74e5ec4f024411ed0db5
53ce99525257a37578503cf9,53ce99525257a37578503cf9
539f7304ec4f024411ecf797,539f7304ec4f024411ecf797
539fc101ec4f024c27d8a247,539fc101ec4f024c27d8a247
53cea9335257a3907a503cf8,53cea9335257a3907a503cf8
539fbf0dec4f024c27d88ced,539fbf0dec4f024c27d88ced
5d5584f75457a30a1835a086,5d5584f75457a30a1835a086
539fb812ec4f024bc1dc130f,539fb812ec4f024bc1dc130f
539fc125ec4f024c27d8a3e3,539fc125ec4f024c27d8a3e3
5d5584155457a3391535a086,5d5584155457a3391535a086
5d1d15655457a3ec14a745b5,67d9c34e77a2374e6906156c
5b86c8a05457a3d4068b4568,5b86c8a05457a3d4068b4568
5b116afe5457a30553733305,5b116afe5457a30553733305
5b2bd1c65457a3871fe5d862,5b2bd1c65457a3871fe5d862
5b2a7aea5457a38e0ae5d862,5b2a7aea5457a38e0ae5d862
5d5582305457a3e01135a086,5d5582305457a3e01135a086
5b85758f5457a33413edfe00,5b85758f5457a33413edfe00
5d55886c5457a3221535a087,5d55886c5457a3221535a087
539f6f43ec4f024411eccc6f,539f6f43ec4f024411eccc6f
