urdb_rate_id,urdb_rate_id_new
539f6b35ec4f024411ec9a1f,539f6b35ec4f024411ec9a1f
5d3f57225457a3b80cdc8c3d,5d3f583a5457a3f84fdc8c3e
5d4aecf15457a3b037ddb2db,63c9da31799dafcae60d6103
539f6ddcec4f024411ecbaf9,539f6ddcec4f024411ecbaf9
539f728eec4f024411ecf26b,539f728eec4f024411ecf26b
55c227cd5457a39013e28f8a,55c227cd5457a39013e28f8a
55c250be5457a39913e28f88,55c250be5457a39913e28f88
539f7181ec4f024411ece6a9,539f7181ec4f024411ece6a9
5d4ae61b5457a3573bddb2db,66b397965bb82009ed07fd26
53bb0825ec4f0221f0dff57b,53bb0825ec4f0221f0dff57b
5d55886c5457a3221535a087,5d55886c5457a3221535a087
539f6d3bec4f024411ecb341,539f6d3bec4f024411ecb341
