urdb_rate_id,urdb_rate_id_new
539fcb81ec4f024d2f540696,539fcb81ec4f024d2f540696
539f6d1bec4f024411ecb19d,539f6d1bec4f024411ecb19d
539f6ca7ec4f024411ecac27,539f6ca7ec4f024411ecac27
539f6acbec4f024411ec9407,64c7d7cf2db4dca54f06b21c
539fb56eec4f024bc1dbf523,539fb56eec4f024bc1dbf523
539f6c39ec4f024411eca69f,539f6c39ec4f024411eca69f
539f6b92ec4f024411ec9ecd,539f6b92ec4f024411ec9ecd
539fc022ec4f024c27d89917,539fc022ec4f024c27d89917
539fb9ebec4f024bc1dc27ff,539fb9ebec4f024bc1dc27ff
5d0a5d9d5457a33b46474944,678a981bdad1879587025dc0
5d5c3d3e5457a33033f1ab35,665e246e79c9839162099b0c
5d30b1905457a3666abef219,5d30b1905457a3666abef219
5e4adc345457a3b57dc0e722,66b0f94cda908067500bc4ac
