urdb_rate_id,urdb_rate_id_new
539fbdb6ec4f024c27d87ebf,539fbdb6ec4f024c27d87ebf
539f6b16ec4f024411ec9811,539f6b16ec4f024411ec9811
55c0caac5457a32650e28f8b,55c0caac5457a32650e28f8b
5d1bb0ef5457a3b13ba745b9,5d1bb0ef5457a3b13ba745b9
556f10945457a30419db22a2,556f10945457a30419db22a2
53b1bf7f5257a3eb5cce10de,53b1bf7f5257a3eb5cce10de
539f7171ec4f024411ece5cb,539f7171ec4f024411ece5cb
539f6a0bec4f024411ec8b3b,539f6a0bec4f024411ec8b3b
539fc45aec4f024c27d8c5f3,539fc45aec4f024c27d8c5f3
539fc38eec4f024c27d8bd27,539fc91aec4f024d2f53ed8e
539fc8f7ec4f024d2f53eca2,539fc8f7ec4f024d2f53eca2
5c5c68065457a32c05de39de,5c5c6a3f5457a37b7ede39de
5c5c6a3f5457a37b7ede39de,5c5c6a3f5457a37b7ede39de
539f6dedec4f024411ecbc31,539f6dedec4f024411ecbc31
55c9180c5457a3d25855f068,55c9180c5457a3d25855f068
539fb740ec4f024bc1dc0999,539fb740ec4f024bc1dc0999
539f701dec4f024411ecd637,539f701dec4f024411ecd637
539fb3efec4f024bc1dbe3ff,539fb3efec4f024bc1dbe3ff
539fb516ec4f024bc1dbf101,539fb516ec4f024bc1dbf101
539fb48cec4f024bc1dbeaf7,539fb48cec4f024bc1dbeaf7
539fb650ec4f024bc1dbff35,539fb650ec4f024bc1dbff35
539fb456ec4f024bc1dbe813,539fb456ec4f024bc1dbe813
539f6d09ec4f024411ecb0c3,539f6d09ec4f024411ecb0c3
539fb609ec4f024bc1dbfbc9,539fb609ec4f024bc1dbfbc9
539f6a63ec4f024411ec8f11,539f6a63ec4f024411ec8f11
539f6a64ec4f024411ec8f37,539f6a64ec4f024411ec8f37
539fc0b4ec4f024c27d89edd,539fc0b4ec4f024c27d89edd
552be17b5357a3bc36002a77,552be17b5357a3bc36002a77
539fbf0fec4f024c27d88d39,539fbf0fec4f024c27d88d39
539f6a63ec4f024411ec8ef3,539f6a63ec4f024411ec8ef3
539fb8c1ec4f024bc1dc1b0f,539fb8c1ec4f024bc1dc1b0f
539f6aacec4f024411ec927f,539f6aacec4f024411ec927f
539f6b25ec4f024411ec98b5,539f6b25ec4f024411ec98b5
539f747dec4f024411ed08eb,539f747dec4f024411ed08eb
539f6ddcec4f024411ecbb0b,539f6ddcec4f024411ecbb0b
59bc605a5457a32b1642da6b,59bc605a5457a32b1642da6b
5b86ceca5457a3cf238b4567,5b86ceca5457a3cf238b4567
5671a7f85457a366367bbfb2,5671a7f85457a366367bbfb2
539fb446ec4f024bc1dbe78b,539fb446ec4f024bc1dbe78b
539fcae9ec4f024d2f54009a,539fcae9ec4f024d2f54009a
5581de395457a3957c6c88ad,5581de395457a3957c6c88ad
55bfd6c45457a32619e28f89,55bfd6c45457a32619e28f89
539fbfc6ec4f024c27d8950d,539fbfc6ec4f024c27d8950d
539f6e8eec4f024411ecc417,539f7092ec4f024411ecdbef
539fc7cbec4f024d2f53dfee,539fc7cbec4f024d2f53dfee
5d1a23005457a32112a745b5,669fd3cc040bbdf27700707d
5d1a35025457a32212a745b5,5d1a35025457a32212a745b5
5903748c5457a3d508cd3b42,5903748c5457a3d508cd3b42
5ece818c5457a3724c8a9bd7,5ece818c5457a3724c8a9bd7
5ec294c45457a3796881625b,663299522fdd6132f00b1d7d
5ec297295457a37c6881625b,677458e0b16fdaa8aa06810d
