urdb_rate_id,urdb_rate_id_new
539f75d4ec4f024411ed1841,539f75d4ec4f024411ed1841
539f6c97ec4f024411ecab59,539f6c97ec4f024411ecab59
539fb411ec4f024bc1dbe4f5,539fb411ec4f024bc1dbe4f5
539fb9c7ec4f024bc1dc264d,539fb9c7ec4f024bc1dc264d
539fc345ec4f024c27d8bab1,539fc8bfec4f024d2f53ea04
539f6cf9ec4f024411ecb003,539fca87ec4f024d2f53fcae
539fc7dfec4f024d2f53e0fa,539fc7dfec4f024d2f53e0fa
539fc803ec4f024d2f53e250,539fc803ec4f024d2f53e250
539f6e7cec4f024411ecc2b7,539fbee9ec4f024c27d88bb1
539fb992ec4f024bc1dc23f5,539fb992ec4f024bc1dc23f5
539fbee9ec4f024c27d88bb1,539fbee9ec4f024c27d88bb1
5550e4ef5457a339018b4569,5550e4ef5457a339018b4569
5621398a5457a35728a988fe,5621398a5457a35728a988fe
5550e40e5457a3217e8b4567,5550e40e5457a3217e8b4567
562139e25457a3821ea988fe,562139e25457a3821ea988fe
539fbfa3ec4f024c27d893e3,539fbfa3ec4f024c27d893e3
5b4503b35457a33c0fa907ed,5f903a7e5457a3d737185034
562138ea5457a37d1ea988fe,562138ea5457a37d1ea988fe
55ba69785457a3b47d995e99,55ba69785457a3b47d995e99
539fc218ec4f024c27d8ae3f,539fc218ec4f024c27d8ae3f
539fc2d2ec4f024c27d8b581,539fc2d2ec4f024c27d8b581
539f7081ec4f024411ecdb5f,539f7081ec4f024411ecdb5f
539fc7baec4f024d2f53df3a,539fc7baec4f024d2f53df3a
562e495b5457a31204bc06b2,562e495b5457a31204bc06b2
5b6cb27f5457a36525571c6c,5b6cb27f5457a36525571c6c
5b6ca44f5457a37143571c6c,5b6ca44f5457a37143571c6c
53aadef05257a36a481cfe37,53aadef05257a36a481cfe37
539fc056ec4f024c27d89aed,539fc056ec4f024c27d89aed
539f6d9cec4f024411ecb7f3,539f6d9cec4f024411ecb7f3
5602b7d95457a30813f9764c,5602b7d95457a30813f9764c
5d0136e05457a3970e557795,664bbd972a2bf00f600892a5
591f5f035457a36c3feffbbe,591f5f035457a36c3feffbbe
58c8456e5457a31417a6d668,58c8456e5457a31417a6d668
5ccb2b6e5457a30c4ae327dc,66885a32a67d28ea030585a9
5cc0d5255457a3c25067107e,661d7d0fa7e21164ea09e06c
5ccb65845457a3a748e327e1,5ccb65845457a3a748e327e1
5cc76e035457a3450ee327e1,6626dc158ec0d666b904030a
