urdb_rate_id,urdb_rate_id_new
539f6a80ec4f024411ec90c1,539f6a80ec4f024411ec90c1
539fb961ec4f024bc1dc2217,539fb961ec4f024bc1dc2217
539fc781ec4f024d2f53dc5c,539fc781ec4f024d2f53dc5c
539fc217ec4f024c27d8adf9,539fc217ec4f024c27d8adf9
539fbd47ec4f024c27d8797d,539fbd47ec4f024c27d8797d
5b4f64115457a3297ac6d674,5b4f64115457a3297ac6d674
559aadfa5457a33510271884,559aadfa5457a33510271884
559a9e785457a35027271883,559a9e785457a35027271883
559ab1bb5457a3cf31271884,559ab1bb5457a3cf31271884
539f74c4ec4f024411ed0c41,539f74c4ec4f024411ed0c41
559ab28e5457a37235271883,559ab28e5457a37235271883
551eb6495357a3a213e1bc2c,551eb6495357a3a213e1bc2c
559ab0185457a35227271884,559ab0185457a35227271884
539fc344ec4f024c27d8ba37,539fc344ec4f024c27d8ba37
559a9f735457a35227271883,559a9f735457a35227271883
539f7516ec4f024411ed0fbb,539fbee8ec4f024c27d88b75
539f6ffdec4f024411ecd521,539f6ffdec4f024411ecd521
539fb5b0ec4f024bc1dbf7b3,539fb5b0ec4f024bc1dbf7b3
539f7060ec4f024411ecd9eb,539f7060ec4f024411ecd9eb
539fc032ec4f024c27d8996f,539fc032ec4f024c27d8996f
53ad76995257a3d57ddcddbf,53ad76995257a3d57ddcddbf
539fb516ec4f024bc1dbf11d,539fb516ec4f024bc1dbf11d
539f71c4ec4f024411ece9eb,539f71c4ec4f024411ece9eb
539f6a63ec4f024411ec8ecd,539f6a63ec4f024411ec8ecd
539f6c78ec4f024411ecaa3d,539f6c78ec4f024411ecaa3d
539fba57ec4f024bc1dc2cf7,539fba57ec4f024bc1dc2cf7
5d0d035d5457a3dc14474944,5d0d04715457a3ea14474943
5b8437755457a3f618edfe00,5b8437755457a3f618edfe00
5c40b5fc5457a3e7571482c5,5c40b5fc5457a3e7571482c5
539fb70eec4f024bc1dc079f,539fb70eec4f024bc1dc079f
