urdb_rate_id,urdb_rate_id_new
539fc184ec4f024c27d8a80b,539fc184ec4f024c27d8a80b
539fc1b8ec4f024c27d8a9f5,539fc1b8ec4f024c27d8a9f5
539fb423ec4f024bc1dbe5f9,539fc4b6ec4f024c27d8ca15
539fc045ec4f024c27d89a89,539fc045ec4f024c27d89a89
539fb800ec4f024bc1dc1253,539fc045ec4f024c27d89a89
539fb7ccec4f024bc1dc0fe3,539fb7ccec4f024bc1dc0fe3
539fc4b4ec4f024c27d8c98f,53bb07f7ec4f021fc5e8499b
539f6b91ec4f024411ec9e83,539f6b91ec4f024411ec9e83
53bea6dfec4f0219cf327c43,53bea6dfec4f0219cf327c43
53bea6dcec4f021978bf762c,53bea6dcec4f021978bf762c
53bea6e3ec4f021a4bb49e80,53bea6e3ec4f021a4bb49e80
53bea6e0ec4f0219e12e695d,53bea6e0ec4f0219e12e695d
560da1ee5457a3615a8b4569,560da1ee5457a3615a8b4569
560da1795457a35a5a8b4568,560da1795457a35a5a8b4568
560da0fc5457a3585a8b456a,560da0fc5457a3585a8b456a
53a191e15257a36008077746,53a191e15257a36008077746
53a193505257a35f08077747,53a193505257a35f08077747
5b2020a95457a3574035b56a,5b2020a95457a3574035b56a
539fc032ec4f024c27d89967,539fc032ec4f024c27d89967
539f6e3cec4f024411ecc00d,539f6e3cec4f024411ecc00d
539f761cec4f024411ed1bb7,53bb0808ec4f02209ff4a19d
55f1d25f5457a3f17451fd7b,55f1d25f5457a3f17451fd7b
539fc445ec4f024c27d8c4db,539fc445ec4f024c27d8c4db
539fb3ddec4f024bc1dbe31f,539fb3ddec4f024bc1dbe31f
539fc76dec4f024d2f53dba2,539fc76dec4f024d2f53dba2
539f71eaec4f024411eceb9f,539f71eaec4f024411eceb9f
539fb846ec4f024bc1dc1525,539fb846ec4f024bc1dc1525
539fc515ec4f024c27d8cdb1,539fc515ec4f024c27d8cdb1
539fc83cec4f024d2f53e460,539fc83cec4f024d2f53e460
5c41f9645457a3e0011482c4,6880052317db6bcbdf064358
53bea6e2ec4f021a29fcc497,539fc032ec4f024c27d8995b
539fc194ec4f024c27d8a84b,539fc194ec4f024c27d8a84b
539f6a72ec4f024411ec8fdb,539fc876ec4f024d2f53e728
539fc3feec4f024c27d8c21d,539fc3feec4f024c27d8c21d
539f6c1bec4f024411eca5af,539f6c1bec4f024411eca5af
55df1dd65457a3a041687723,55df1dd65457a3a041687723
539f70c4ec4f024411ecde37,539f70c4ec4f024411ecde37
539fc271ec4f024c27d8b1db,539fc271ec4f024c27d8b1db
5589b3ea5457a338328b456a,5589b3ea5457a338328b456a
5589b30c5457a320328b456b,5589b30c5457a320328b456b
5589b6885457a31f328b456a,5589b6885457a31f328b456a
539fbe10ec4f024c27d88277,539fbe10ec4f024c27d88277
539fcac2ec4f024d2f53ff26,539fcac2ec4f024d2f53ff26
539f6aacec4f024411ec929f,539f6aacec4f024411ec929f
539fb55bec4f024bc1dbf3ef,539fb55bec4f024bc1dbf3ef
53b183dc5257a3ca59ce10da,53b183dc5257a3ca59ce10da
539fb87bec4f024bc1dc17c7,539fb87bec4f024bc1dc17c7
539f7181ec4f024411ece6df,539f7181ec4f024411ece6df
539fc815ec4f024d2f53e2bc,539fc815ec4f024d2f53e2bc
58d29f125457a38e36d557ef,58d29f125457a38e36d557ef
5ece818c5457a3724c8a9bd7,5ece818c5457a3724c8a9bd7
58d2a1785457a39e22d557ef,58d2a1785457a39e22d557ef
