urdb_rate_id,urdb_rate_id_new
5645172f5457a3075d85a255,5645172f5457a3075d85a255
539fc7caec4f024d2f53dfb4,539fc7caec4f024d2f53dfb4
539fca28ec4f024d2f53f8fe,539fca28ec4f024d2f53f8fe
539f6a7fec4f024411ec904d,539f6a7fec4f024411ec904d
562138ea5457a37d1ea988fe,562138ea5457a37d1ea988fe
5621398a5457a35728a988fe,5621398a5457a35728a988fe
562139e25457a3821ea988fe,562139e25457a3821ea988fe
53ac24ef5257a32366c32a34,53ac24ef5257a32366c32a34
5cd494945457a39c5954e9d4,66b11517fdb63f7ea70f62cd
5d4affc15457a3943addb2db,5d4affc15457a3943addb2db
5cdc8a9e5457a3356b40c5d2,5cdc8b105457a31b7940c5d1
