urdb_rate_id,urdb_rate_id_new
539f6bceec4f024411eca1eb,539f6bceec4f024411eca1eb
539f6e7dec4f024411ecc321,539f6e7dec4f024411ecc321
53c9352a5257a347763a448a,53c9352a5257a347763a448a
53c936ac5257a346773a448b,53c936ac5257a346773a448b
539f6ddcec4f024411ecbaed,539f6ddcec4f024411ecbaed
539f6c59ec4f024411eca8a5,539fba43ec4f024bc1dc2b9b
562151da5457a3f42fa988fe,562151da5457a3f42fa988fe
562151715457a36a43a988fe,562151715457a36a43a988fe
539fb836ec4f024bc1dc14cb,539fc4f1ec4f024c27d8cc99
539fbce0ec4f024c27d87509,539fbce0ec4f024c27d87509
539fbdc7ec4f024c27d87f2f,539fbdc7ec4f024c27d87f2f
539fbd03ec4f024c27d876ab,53bb0802ec4f02204b232c99
539f6e4bec4f024411ecc057,539f6e4bec4f024411ecc057
539fb9fcec4f024bc1dc28b3,53bb07f7ec4f021fcbe248f6
53cd20955257a3fb582df987,53cd20955257a3fb582df987
539fc9eaec4f024d2f53f69c,539fc9eaec4f024d2f53f69c
55c8c9a35457a3c75855f066,55c8c9a35457a3c75855f066
539f736aec4f024411ecfca1,539f736aec4f024411ecfca1
539fb6daec4f024bc1dc053f,539fb6daec4f024bc1dc053f
539f7419ec4f024411ed048b,539f7419ec4f024411ed048b
539f701eec4f024411ecd667,539f701eec4f024411ecd667
539fc8e2ec4f024d2f53eb3e,539fc8e2ec4f024d2f53eb3e
539fbfc5ec4f024c27d894f9,539fbfc5ec4f024c27d894f9
539fb7baec4f024bc1dc0ee5,539fb7baec4f024bc1dc0ee5
539f6a63ec4f024411ec8f0f,539f6a63ec4f024411ec8f0f
539fb9c7ec4f024bc1dc2689,539fb9c7ec4f024bc1dc2689
539fc205ec4f024c27d8ad7f,539fc205ec4f024c27d8ad7f
539f6b52ec4f024411ec9af7,539f6b52ec4f024411ec9af7
539f7528ec4f024411ed10cb,539f7528ec4f024411ed10cb
595136475457a35c5bc274d3,595136475457a35c5bc274d3
5dae148f5457a3a759d2ae4c,68797bc3ffcc8e1d050fa091
5b7da2735457a3e5320a2ad1,5b7da2735457a3e5320a2ad1
5cd0ad9d5457a3176654e9d6,5cd0ad9d5457a3176654e9d6
5e8c9bf45457a3202b5cdabf,60d0934e5457a3ff4d33a104
